SDR ID,Site,CP ID,Connector Type,Consum(kWh),Duration,Start,End,Postcode
2389681,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,6.25,,23/09/2021 17:38,23/09/2021 17:38,DD2 3BH
2389712,"Queen Street Charging Hub, Dundee",51598,ac,10.191,01:33:51,23/09/2021 16:43,23/09/2021 18:17,DD5 2HD
2389720,"Princes Street Charging Hub, Dundee",APT51423,rapid,6.279,00:28:05,23/09/2021 16:44,23/09/2021 17:12,DD4 6BY
2389739,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,0.05,00:01:11,23/09/2021 17:47,23/09/2021 17:48,DD1 4BX
2389821,"Princes Street Charging Hub, Dundee",APT51425,rapid,3.39,00:12:20,23/09/2021 18:01,23/09/2021 18:13,DD4 6BY
2389827,"Princes Street Charging Hub, Dundee",51421,rapid,34.16,01:27:22,23/09/2021 18:01,23/09/2021 19:28,DD4 6BY
2389863,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,14.21,00:31:38,23/09/2021 18:06,23/09/2021 18:38,DD2 3BH
2389875,"Dundee Taybridge Rail Station, South Union Street, Dundee",APT50348,ac,20.64,05:17:59,23/09/2021 18:09,23/09/2021 23:27,
2389878,"Dundee Ice Arena, Dundee",50692,rapid,13.376,02:00:22,23/09/2021 17:09,23/09/2021 19:10,DD2 3QN
2389930,"Lochee Charging Hub, Aimer Square, Dundee",51584,rapid,0.99,00:08:51,23/09/2021 18:19,23/09/2021 18:28,DD2 3BH
2389971,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,17.01,00:28:09,23/09/2021 18:28,23/09/2021 18:56,DD2 3BH
2390024,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,20.589,,23/09/2021 17:35,23/09/2021 17:35,DD2 3BH
2390031,"Queen Street Charging Hub, Dundee",APT51591,rapid,32.18,00:46:53,23/09/2021 17:35,23/09/2021 18:22,DD5 2HD
2390036,"Princes Street Charging Hub, Dundee",APT51425,rapid,15.44,00:36:17,23/09/2021 18:37,23/09/2021 19:13,DD4 6BY
2390041,Michelin Scotland Innovation Park ,53982,ac,18.1,02:44:27,23/09/2021 18:38,23/09/2021 21:23,DD4 8UQ
2390075,"Queen Street Charging Hub, Dundee",APT51596,rapid,12.162,00:21:03,23/09/2021 17:44,23/09/2021 18:05,DD5 2HD
2390076,"Queen Street Charging Hub, Dundee",51592,rapid,37.057,01:51:42,23/09/2021 17:44,23/09/2021 19:36,DD5 2HD
2390095,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,14.786,00:23:36,23/09/2021 17:46,23/09/2021 18:09,DD2 3BH
2390228,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,6.663,00:14:30,23/09/2021 18:05,23/09/2021 18:20,DD2 3BH
2390329,"Princes Street Charging Hub, Dundee",APT51422,rapid,11.774,00:35:30,23/09/2021 18:22,23/09/2021 18:58,DD4 6BY
2390375,"Queen Street Charging Hub, Dundee",APT51596,rapid,12.04,00:38:58,23/09/2021 18:29,23/09/2021 19:08,DD5 2HD
2390389,"Dock Street, Dundee",APT50910,ac,31.25,02:43:42,23/09/2021 19:31,23/09/2021 22:14,DD1 3DP
2390425,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,8.273,00:13:19,23/09/2021 18:38,23/09/2021 18:52,DD2 3BH
2390523,South Tay Street (Car Club / Public),52567,ac,35.99,12:46:32,23/09/2021 19:53,24/09/2021 08:39,DD1 1PF
2390599,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,29.707,00:46:41,23/09/2021 19:04,23/09/2021 19:51,DD2 3BH
2390654,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,40.26,,23/09/2021 20:15,23/09/2021 20:15,DD2 3BH
2390655,"Housing Office East, Midmill Road, Dundee",50269,ac,,00:01:16,23/09/2021 19:15,23/09/2021 19:17,DD4 8ES
2390657,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,5.172,00:11:57,23/09/2021 19:16,23/09/2021 19:28,DD2 3BH
2390669,"Housing Office East, Midmill Road, Dundee",50269,ac,25.24,13:46:25,23/09/2021 19:18,24/09/2021 09:04,DD4 8ES
2390693,"Queen Street Charging Hub, Dundee",APT51596,rapid,13.58,00:37:06,23/09/2021 20:23,23/09/2021 21:00,DD5 2HD
2390708,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,12.115,00:25:20,23/09/2021 19:27,23/09/2021 19:52,DD2 3BH
2390710,"Princes Street Charging Hub, Dundee",51428,ac,17.58,00:47:17,23/09/2021 20:27,23/09/2021 21:14,DD4 6BY
2390725,"Princes Street Charging Hub, Dundee",APT51423,rapid,9.031,00:21:03,23/09/2021 19:30,23/09/2021 19:51,DD4 6BY
2390766,"Princes Street Charging Hub, Dundee",51421,rapid,27.36,01:00:26,23/09/2021 20:37,23/09/2021 21:38,DD4 6BY
2390771,"Princes Street Charging Hub, Dundee",APT51422,rapid,17.158,00:35:30,23/09/2021 19:38,23/09/2021 20:13,DD4 6BY
2390944,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,20.75,13:54:29,23/09/2021 21:18,24/09/2021 11:12,DD2 3BH
2390957,Alexander Street - Dundee,APT51454,ac,34.13,12:42:31,23/09/2021 21:21,24/09/2021 10:04,DD1 2AE
2390983,"Princes Street Charging Hub, Dundee",APT51423,rapid,26.338,00:58:38,23/09/2021 20:29,23/09/2021 21:28,DD4 6BY
2390990,"Queen Street Charging Hub, Dundee",APT51596,rapid,13.16,01:00:26,23/09/2021 21:32,23/09/2021 22:33,DD5 2HD
2390995,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,10.39,,23/09/2021 21:35,23/09/2021 21:35,DD2 3BH
2391002,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,11.671,00:19:01,23/09/2021 20:38,23/09/2021 20:57,DD2 3BH
2391030,"Princes Street Charging Hub, Dundee",51421,rapid,12.87,00:33:24,23/09/2021 21:48,23/09/2021 22:21,DD4 6BY
2391034,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,22.977,00:30:07,23/09/2021 20:48,23/09/2021 21:18,DD2 3BH
2391062,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,11.07,00:21:21,23/09/2021 21:59,23/09/2021 22:21,DD2 3BH
2391066,"Dundee Ice Arena, Dundee",50692,rapid,22,01:00:04,23/09/2021 22:02,23/09/2021 23:02,DD2 3QN
2391073,"Princes Street Charging Hub, Dundee",51426,rapid,15.37,00:20:07,23/09/2021 21:05,23/09/2021 21:25,DD4 6BY
2391075,"Princes Street Charging Hub, Dundee",APT51422,rapid,30.174,01:00:26,23/09/2021 21:05,23/09/2021 22:06,DD4 6BY
2391101,"Princes Street Charging Hub, Dundee",APT51425,rapid,13.992,00:33:23,23/09/2021 21:14,23/09/2021 21:48,DD4 6BY
2391139,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,16.16,00:27:27,23/09/2021 22:32,23/09/2021 22:59,DD2 3BH
2391141,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,9.251,00:12:16,23/09/2021 21:32,23/09/2021 21:44,DD2 3BH
2391174,"Princes Street Charging Hub, Dundee",51421,rapid,28.409,00:44:32,23/09/2021 21:42,23/09/2021 22:26,DD4 6BY
2391209,"Dock Street, Dundee",APT50910,ac,5.667,13:20:35,23/09/2021 21:55,24/09/2021 11:16,DD1 3DP
2391241,"Queen Street Charging Hub, Dundee",51595,rapid,46.139,01:39:14,23/09/2021 22:10,23/09/2021 23:50,DD5 2HD
2391288,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,20.13,00:42:22,23/09/2021 23:49,24/09/2021 00:31,DD2 3BH
2391296,"Queen Street Charging Hub, Dundee",APT51596,rapid,11.44,00:27:22,23/09/2021 23:56,24/09/2021 00:24,DD5 2HD
2391299,"Princes Street Charging Hub, Dundee",APT51423,rapid,1.68,00:02:42,23/09/2021 23:58,24/09/2021 00:00,DD4 6BY
2391300,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,8.636,00:15:58,23/09/2021 23:00,23/09/2021 23:16,DD2 3BH
2391335,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,9.74,00:15:41,24/09/2021 00:20,24/09/2021 00:36,DD2 3BH
2391343,Alexander Street - Dundee,APT51454,ac,21.83,04:53:55,23/09/2021 23:22,24/09/2021 04:16,DD1 2AE
2391352,"Princes Street Charging Hub, Dundee",51421,rapid,20.47,00:48:27,24/09/2021 00:25,24/09/2021 01:14,DD4 6BY
2391370,"Princes Street Charging Hub, Dundee",APT51425,rapid,1.49,00:07:35,23/09/2021 23:41,23/09/2021 23:49,DD4 6BY
2391388,"Princes Street Charging Hub, Dundee",APT51423,rapid,19.836,00:30:42,24/09/2021 00:13,24/09/2021 00:43,DD4 6BY
2391395,"Princes Street Charging Hub, Dundee",51421,rapid,18.552,00:39:23,24/09/2021 00:28,24/09/2021 01:07,DD4 6BY
2391399,"Princes Street Charging Hub, Dundee",APT51425,rapid,3.179,00:07:45,24/09/2021 00:37,24/09/2021 00:45,DD4 6BY
2391406,"Princes Street Charging Hub, Dundee",APT51423,rapid,26.091,01:00:17,24/09/2021 00:46,24/09/2021 01:46,DD4 6BY
2391409,"Princes Street Charging Hub, Dundee",APT51422,rapid,13.087,00:24:40,24/09/2021 00:54,24/09/2021 01:18,DD4 6BY
2391421,"Princes Street Charging Hub, Dundee",APT51425,rapid,13.22,00:31:19,24/09/2021 02:16,24/09/2021 02:48,DD4 6BY
2391422,"Dawson Park, Broughty Ferry",52665,ac,33.14,06:03:50,24/09/2021 01:18,24/09/2021 07:22,DD5 1PG
2391426,"Whitfield Centre, Lothian Crescent, Dundee",50264,ac,11.47,03:14:18,24/09/2021 01:25,24/09/2021 04:39,DD4 0HU
2391440,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,13.122,01:00:23,24/09/2021 01:53,24/09/2021 02:53,DD2 3BH
2391442,"Queen Street Charging Hub, Dundee",51592,rapid,16.09,00:27:03,24/09/2021 02:58,24/09/2021 03:25,DD5 2HD
2391451,"Queen Street Charging Hub, Dundee",APT51596,rapid,,,24/09/2021 02:14,24/09/2021 02:14,DD5 2HD
2391459,"Dawson Park, Broughty Ferry",52665,ac,10.21,01:34:14,24/09/2021 03:31,24/09/2021 05:06,DD5 1PG
2391487,"Princes Street Charging Hub, Dundee",51421,rapid,16.23,00:26:04,24/09/2021 03:53,24/09/2021 04:19,DD4 6BY
2391496,"Queen Street Charging Hub, Dundee",APT51596,rapid,4.322,00:07:08,24/09/2021 04:04,24/09/2021 04:11,DD5 2HD
2391501,"Princes Street Charging Hub, Dundee",APT51423,rapid,17.75,00:26:38,24/09/2021 05:15,24/09/2021 05:41,DD4 6BY
2391505,Alexander Street - Dundee,APT51454,ac,16.1,11:04:00,24/09/2021 04:22,24/09/2021 15:26,DD1 2AE
2391506,"Housing Office East, Midmill Road, Dundee",50269,ac,,04:34:01,24/09/2021 04:31,24/09/2021 09:05,DD4 8ES
2391507,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,0.007,00:00:29,24/09/2021 04:32,24/09/2021 04:33,DD2 3BH
2391513,"Queen Street Charging Hub, Dundee",51599,ac,28.69,10:00:14,24/09/2021 05:47,24/09/2021 15:48,DD5 2HD
2391527,"Dundee Ice Arena, Dundee",50692,rapid,8,00:15:25,24/09/2021 05:08,24/09/2021 05:23,DD2 3QN
2391538,"Princes Street Charging Hub, Dundee",51421,rapid,4.081,00:06:52,24/09/2021 05:21,24/09/2021 05:28,DD4 6BY
2391591,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,7.633,00:27:23,24/09/2021 06:03,24/09/2021 06:30,DD2 3BH
2391615,"Princes Street Charging Hub, Dundee",APT51425,rapid,8.24,00:19:25,24/09/2021 07:25,24/09/2021 07:44,DD4 6BY
2391664,"Dawson Park, Broughty Ferry",52665,ac,12.78,02:47:45,24/09/2021 06:49,24/09/2021 09:37,DD5 1PG
2391679,"Princes Street Charging Hub, Dundee",APT51422,rapid,27.39,00:38:53,24/09/2021 07:56,24/09/2021 08:35,DD4 6BY
2391686,"Queen Street Charging Hub, Dundee",APT51596,rapid,3.65,00:09:07,24/09/2021 07:59,24/09/2021 08:08,DD5 2HD
2391759,"Queen Street Charging Hub, Dundee",APT51594,rapid,38.48,00:55:19,24/09/2021 08:25,24/09/2021 09:20,DD5 2HD
2391850,"Gellatly Street Car Park, Dundee",APT51356,ac,6.26,06:59:09,24/09/2021 08:47,24/09/2021 15:46,DD1 3DY
2391909,"Dundee Ice Arena, Dundee",50692,rapid,36.42,01:42:44,24/09/2021 08:57,24/09/2021 10:40,DD2 3QN
2391974,"Queen Street Charging Hub, Dundee",APT51596,rapid,8.27,01:10:54,24/09/2021 09:09,24/09/2021 10:19,DD5 2HD
2392076,"Gellatly Street Car Park, Dundee",APT51088,ac,23.8,04:07:45,24/09/2021 09:17,24/09/2021 13:25,DD1 3DY
2392079,"Princes Street Charging Hub, Dundee",51421,rapid,4.107,00:22:36,24/09/2021 08:17,24/09/2021 08:40,DD4 6BY
2392177,"Princes Street Charging Hub, Dundee",APT51423,rapid,15.4,00:30:45,24/09/2021 09:32,24/09/2021 10:03,DD4 6BY
2392205,"Queen Street Charging Hub, Dundee",51598,ac,15.182,01:18:36,24/09/2021 08:36,24/09/2021 09:55,DD5 2HD
2392237,"Olympia Multi-Storey Car Park, Dundee",50677,ac,3.19,00:50:59,24/09/2021 09:41,24/09/2021 10:32,DD1 3JU
2392280,"Olympia Multi-Storey Car Park, Dundee",50677,ac,20.31,08:25:19,24/09/2021 08:47,24/09/2021 17:13,DD1 3JU
2392290,Douglas Community Library,50406,ac,15.89,,24/09/2021 08:49,24/09/2021 08:49,DD4 8SD
2392319,"Queen Street Charging Hub, Dundee",51592,rapid,6.784,00:18:33,24/09/2021 08:53,24/09/2021 09:12,DD5 2HD
2392420,"Housing Office East, Midmill Road, Dundee",50269,ac,31.4,09:00:07,24/09/2021 09:08,24/09/2021 18:08,DD4 8ES
2392447,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,9.249,00:23:27,24/09/2021 09:12,24/09/2021 09:35,DD2 3BH
2392450,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,4.07,00:39:45,24/09/2021 10:12,24/09/2021 10:52,DD2 3BH
2392477,"Queen Street Charging Hub, Dundee",51595,rapid,5.14,00:29:18,24/09/2021 10:15,24/09/2021 10:44,DD5 2HD
2392482,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,16.84,04:45:50,24/09/2021 09:17,24/09/2021 14:03,DD1 4BX
2392500,"Queen Street Charging Hub, Dundee",51592,rapid,11.19,00:17:28,24/09/2021 10:19,24/09/2021 10:37,DD5 2HD
2392570,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,7.84,00:16:11,24/09/2021 10:29,24/09/2021 10:45,DD2 3BH
2392626,"Queen Street Charging Hub, Dundee",APT51596,rapid,11.941,00:29:22,24/09/2021 09:38,24/09/2021 10:07,DD5 2HD
2392646,"Queen Street Charging Hub, Dundee",51592,rapid,13.775,00:24:08,24/09/2021 09:44,24/09/2021 10:08,DD5 2HD
2392661,"Princes Street Charging Hub, Dundee",51421,rapid,15.146,00:28:22,24/09/2021 09:46,24/09/2021 10:14,DD4 6BY
2392681,"Queen Street Charging Hub, Dundee",51595,rapid,18.72,01:18:02,24/09/2021 10:47,24/09/2021 12:05,DD5 2HD
2392726,"Queen Street Charging Hub, Dundee",APT51594,rapid,20.702,00:39:38,24/09/2021 09:54,24/09/2021 10:34,DD5 2HD
2392752,Craigowen Road,53318,ac,9.67,21:58:28,24/09/2021 10:59,27/09/2021 08:57,DD2 4NL
2392823,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,0.35,00:10:51,24/09/2021 11:10,24/09/2021 11:21,DD2 3BH
2392841,"Gellatly Street Car Park, Dundee",APT51356,ac,2.25,00:38:13,24/09/2021 11:13,24/09/2021 11:51,DD1 3DY
2392863,Alexander Street - Dundee,APT51454,ac,22.91,04:38:27,24/09/2021 10:16,24/09/2021 14:55,DD1 2AE
2392888,"Queen Street Charging Hub, Dundee",APT51591,rapid,34.11,00:55:36,24/09/2021 11:20,24/09/2021 12:15,DD5 2HD
2392915,"Princes Street Charging Hub, Dundee",APT51422,rapid,13.46,00:37:25,24/09/2021 11:22,24/09/2021 12:00,DD4 6BY
2392916,"Gellatly Street Car Park, Dundee",APT51088,ac,11.69,02:10:12,24/09/2021 11:21,24/09/2021 13:31,DD1 3DY
2392960,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,11.1,00:45:24,24/09/2021 11:29,24/09/2021 12:15,DD2 3BH
2392965,"Queen Street Charging Hub, Dundee",APT51596,rapid,3.06,00:49:44,24/09/2021 11:30,24/09/2021 12:20,DD5 2HD
2392977,"Olympia Multi-Storey Car Park, Dundee",50675,ac,9.17,02:36:17,24/09/2021 11:31,24/09/2021 14:08,DD1 3JU
2393055,"Princes Street Charging Hub, Dundee",APT51423,rapid,25.88,01:00:26,24/09/2021 11:44,24/09/2021 12:45,DD4 6BY
2393070,South Tay Street (Car Club / Public),52567,ac,7.3,00:21:20,24/09/2021 10:46,24/09/2021 11:07,DD1 1PF
2393084,"Princes Street Charging Hub, Dundee",51421,rapid,9.1,00:17:35,24/09/2021 11:48,24/09/2021 12:05,DD4 6BY
2393089,South Tay Street (Car Club / Public),52567,ac,8.79,02:16:11,24/09/2021 11:48,24/09/2021 14:05,DD1 1PF
2393096,"Queen Street Charging Hub, Dundee",APT51596,rapid,16.59,00:32:41,24/09/2021 11:49,24/09/2021 12:22,DD5 2HD
2393129,Douglas Community Library,50406,ac,11.81,02:05:43,24/09/2021 10:56,24/09/2021 13:01,DD4 8SD
2393138,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,3.05,00:09:10,24/09/2021 11:57,24/09/2021 12:06,DD2 3BH
2393142,"Greenmarket Multi Storey Car Park, Dundee",APTCYCPIP-0039-13,ac,12.72,03:39:21,24/09/2021 10:58,24/09/2021 14:37,DD1 4BX
2393203,"Olympia Multi-Storey Car Park, Dundee",50677,ac,16.7,04:28:20,24/09/2021 11:06,24/09/2021 15:34,DD1 3JU
2393206,"Queen Street Charging Hub, Dundee",51592,rapid,21.11,00:36:13,24/09/2021 12:06,24/09/2021 12:42,DD5 2HD
2393216,"Queen Street Charging Hub, Dundee",51595,rapid,2.337,00:34:56,24/09/2021 11:07,24/09/2021 11:42,DD5 2HD
2393217,"Princes Street Charging Hub, Dundee",51421,rapid,10.232,00:19:46,24/09/2021 11:07,24/09/2021 11:27,DD4 6BY
2393223,"Lochee Charging Hub, Aimer Square, Dundee",51586,ac,11.69,01:32:46,24/09/2021 12:07,24/09/2021 13:39,DD2 3BH
2393245,"Princes Street Charging Hub, Dundee",APT51425,rapid,11.86,00:32:11,24/09/2021 12:11,24/09/2021 12:44,DD4 6BY
2393268,"Princes Street Charging Hub, Dundee",APT51422,rapid,14.27,00:25:06,24/09/2021 12:14,24/09/2021 12:39,DD4 6BY
2393304,South Tay Street (Car Club / Public),52567,ac,2.15,00:11:43,24/09/2021 12:20,24/09/2021 12:32,DD1 1PF
2393308,"Princes Street Charging Hub, Dundee",51426,rapid,0.116,00:01:01,24/09/2021 11:20,24/09/2021 11:21,DD4 6BY
2393324,"Princes Street Charging Hub, Dundee",51426,rapid,40.539,01:02:08,24/09/2021 11:23,24/09/2021 12:25,DD4 6BY
2393331,"Princes Street Charging Hub, Dundee",APT51427,ac,32.33,06:23:40,24/09/2021 08:46,24/09/2021 15:10,DD4 6BY
2393332,"Princes Street Charging Hub, Dundee",APT51427,ac,,,24/09/2021 09:28,24/09/2021 09:28,DD4 6BY
2393368,"Princes Street Charging Hub, Dundee",51421,rapid,17.752,00:38:32,24/09/2021 11:28,24/09/2021 12:07,DD4 6BY
2393385,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,6.589,00:09:30,24/09/2021 11:30,24/09/2021 11:40,DD2 3BH
2393387,"Nethergate, Dundee",APT51086,ac,2.64,00:44:15,24/09/2021 12:31,24/09/2021 13:15,DD1 4HN
2393415,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,12.01,00:22:19,24/09/2021 12:33,24/09/2021 12:56,DD2 3BH
2393489,"Princes Street Charging Hub, Dundee",APT51422,rapid,17.25,00:33:33,24/09/2021 11:44,24/09/2021 12:17,DD4 6BY
2393497,"Queen Street Charging Hub, Dundee",51592,rapid,7.722,00:28:19,24/09/2021 11:45,24/09/2021 12:13,DD5 2HD
2393523,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,2.93,00:07:26,24/09/2021 12:50,24/09/2021 12:57,DD2 3BH
2393534,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,16.54,00:20:35,24/09/2021 12:51,24/09/2021 13:12,DD2 3BH
2393590,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,8.38,00:11:34,24/09/2021 13:00,24/09/2021 13:12,DD2 3BH
2393611,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,13.771,00:18:05,24/09/2021 12:03,24/09/2021 12:21,DD2 3BH
2393647,"Princes Street Charging Hub, Dundee",51421,rapid,4.66,00:09:12,24/09/2021 13:09,24/09/2021 13:18,DD4 6BY
2393688,Michelin Scotland Innovation Park ,53982,ac,1.26,00:35:05,24/09/2021 12:14,24/09/2021 12:49,DD4 8UQ
2393706,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,12.44,00:28:00,24/09/2021 13:17,24/09/2021 13:45,DD2 3BH
2393710,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,2.65,00:34:02,24/09/2021 13:17,24/09/2021 13:51,DD2 3BH
2393725,"Princes Street Charging Hub, Dundee",APT51422,rapid,7.29,00:21:07,24/09/2021 13:19,24/09/2021 13:41,DD4 6BY
2393752,"Queen Street Charging Hub, Dundee",51598,ac,16.7,02:25:02,24/09/2021 13:23,24/09/2021 15:48,DD5 2HD
2393753,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,17.11,00:23:42,24/09/2021 13:24,24/09/2021 13:48,DD2 3BH
2393792,"Princes Street Charging Hub, Dundee",51421,rapid,13.155,00:29:10,24/09/2021 12:29,24/09/2021 12:58,DD4 6BY
2393808,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,5.39,00:49:07,24/09/2021 13:31,24/09/2021 14:20,DD2 3BH
2393831,"Olympia Multi-Storey Car Park, Dundee",50675,ac,7.31,01:54:44,24/09/2021 13:34,24/09/2021 15:29,DD1 3JU
2393862,"Princes Street Charging Hub, Dundee",APT51423,rapid,20.96,01:00:23,24/09/2021 12:40,24/09/2021 13:40,DD4 6BY
2393952,"Queen Street Charging Hub, Dundee",APT51591,rapid,4.458,00:15:05,24/09/2021 12:52,24/09/2021 13:07,DD5 2HD
2393971,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,9.809,00:35:17,24/09/2021 12:55,24/09/2021 13:30,DD2 3BH
2393987,"Princes Street Charging Hub, Dundee",APT51422,rapid,10.15,00:14:12,24/09/2021 13:56,24/09/2021 14:10,DD4 6BY
2394040,South Tay Street (Car Club / Public),52567,ac,0.18,00:01:52,24/09/2021 13:02,24/09/2021 13:04,DD1 1PF
2394120,"Queen Street Charging Hub, Dundee",APT51594,rapid,1.706,00:29:46,24/09/2021 13:11,24/09/2021 13:41,DD5 2HD
2394127,"Lochee Charging Hub, Aimer Square, Dundee",51548,rapid,8.76,,24/09/2021 14:13,24/09/2021 14:13,DD2 3BH
2394134,"Queen Street Charging Hub, Dundee",APT51596,rapid,8.341,00:13:21,24/09/2021 13:13,24/09/2021 13:27,DD5 2HD
2394195,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,17.447,00:24:22,24/09/2021 13:21,24/09/2021 13:45,DD2 3BH
2394242,"Queen Street Charging Hub, Dundee",51595,rapid,9.98,00:43:46,24/09/2021 14:27,24/09/2021 15:11,DD5 2HD
2394279,"Princes Street Charging Hub, Dundee",51421,rapid,11.698,01:06:55,24/09/2021 13:33,24/09/2021 14:40,DD4 6BY
2394280,"Gellatly Street Car Park, Dundee",APT51088,ac,11.47,02:00:19,24/09/2021 14:33,24/09/2021 16:33,DD1 3DY
2394315,"Gellatly Street Car Park, Dundee",APT51356,ac,24.98,06:59:14,24/09/2021 14:38,24/09/2021 21:37,DD1 3DY
2394333,"Queen Street Charging Hub, Dundee",APT51596,rapid,22.46,17:21:40,24/09/2021 14:40,26/09/2021 08:01,DD5 2HD
2394353,Douglas Community Library,50406,ac,,02:23:33,24/09/2021 13:42,24/09/2021 16:05,DD4 8SD
2394406,"Queen Street Charging Hub, Dundee",APT51594,rapid,13.305,00:21:47,24/09/2021 13:49,24/09/2021 14:11,DD5 2HD
2394408,"Lochee Charging Hub, Aimer Square, Dundee",51585,rapid,18.046,00:42:58,24/09/2021 13:50,24/09/2021 14:33,DD2 3BH
2394416,"Nethergate, Dundee",APT51086,ac,30.75,03:01:22,24/09/2021 14:51,24/09/2021 17:52,DD1 4HN
2394419,"Princes Street Charging Hub, Dundee",APT51423,rapid,6.91,00:12:02,24/09/2021 14:52,24/09/2021 15:04,DD4 6BY
2394475,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,4.687,00:13:56,24/09/2021 14:00,24/09/2021 14:14,DD2 3BH
2394485,"Princes Street Charging Hub, Dundee",APT51422,rapid,12.309,00:21:35,24/09/2021 14:02,24/09/2021 14:23,DD4 6BY
2394532,"Princes Street Charging Hub, Dundee",51426,rapid,18.598,00:26:50,24/09/2021 14:07,24/09/2021 14:34,DD4 6BY
2394562,"Lochee Charging Hub, Aimer Square, Dundee",APT51547,rapid,37.796,01:11:03,24/09/2021 14:12,24/09/2021 15:23,DD2 3BH
2394588,"Princes Street Charging Hub, Dundee",APT51423,rapid,2.918,00:23:07,24/09/2021 14:16,24/09/2021 14:39,DD4 6BY
2394597,"Queen Street Charging Hub, Dundee",51592,rapid,10.203,00:21:53,24/09/2021 14:18,24/09/2021 14:40,DD5 2HD
2394653,"Queen Street Charging Hub, Dundee",APT51591,rapid,7.365,00:21:16,24/09/2021 14:24,24/09/2021 14:45,DD5 2HD
2394655,"Gellatly Street Car Park, Dundee",APT51088,ac,18.303,03:09:51,24/09/2021 14:24,24/09/2021 17:34,DD1 3DY
2394662,"Nethergate, Dundee",APT51086,ac,4.25,01:15:07,24/09/2021 15:24,24/09/2021 16:39,DD1 4HN
2394664,"Princes Street Charging Hub, Dundee",APT51422,rapid,10.681,00:18:37,24/09/2021 14:25,24/09/2021 14:44,DD4 6BY
2394674,"Lochee Charging Hub, Aimer Square, Dundee",51550,rapid,5.71,00:21:23,24/09/2021 15:26,24/09/2021 15:47,DD2 3BH
2394708,"Princes Street Charging Hub, Dundee",APT51425,rapid,12.528,00:54:30,24/09/2021 14:31,24/09/2021 15:26,DD4 6BY
2394723,"Dock Street, Dundee",APT50910,ac,8.083,01:15:08,24/09/2021 14:34,24/09/2021 15:49,DD1 3DP
2394727,"Lochee Charging Hub, Aimer Square, Dundee",APT51549,rapid,14.906,00:22:10,24/09/2021 14:34,24/09/2021 14:56,DD2 3BH
2394758,"Dock Street, Dundee",APT50910,ac,2.138,18:26:57,24/09/2021 14:39,25/09/2021 09:06,DD1 3DP
